,x,y,z,v,w
0,2.0081956386566158,-1.9815683364868164,1.8311972618103027,0.02039326031124003,-1.0544921203799258
1,1.9970108270645144,-1.942345380783081,1.8339501619338991,0.04816996496334579,-1.0567343290246844
2,1.970431327819824,-1.8497445583343504,1.8497953414916992,0.042577708747616023,-1.0684032441991183
3,1.9463249444961548,-1.7680724859237669,1.865885853767395,0.042499246799692775,-1.079950452908984
4,1.9216926097869875,-1.6867214441299438,1.869011163711548,0.040996035546842974,-1.086239482785895
5,1.8971908092498782,-1.608475923538208,1.8387304544448853,0.041343990205481226,-1.058204150469257
6,1.8745241165161133,-1.5289553403854368,1.7895607948303225,0.04026845635867637,-1.0092689628144809
7,1.8562437295913696,-1.4505205154418943,1.7357141971588137,0.04100853398651971,-0.9560959611163954
8,1.8418445587158203,-1.3697773218154907,1.67650043964386,0.04002723593221789,-0.8974567014052254
9,1.8323872089385984,-1.290283441543579,1.6224980354309082,0.04149572123521449,-0.8416289909021801
10,1.8273477554321291,-1.2074451446533203,1.5756741762161257,0.034291076773477015,-0.7968179655083024
11,1.826115965843201,-1.138874053955078,1.5387015342712402,0.04106009485362735,-0.7563716112249866
12,1.8282474279403689,-1.056781530380249,1.5071132183074951,0.040817398224360174,-0.7224209410902714
13,1.8333276510238647,-0.9753049612045288,1.4986861944198608,0.0424306095541004,-0.7125594075185486
14,1.8395650386810305,-0.8906732797622681,1.5053035020828247,0.04130437104242656,-0.7191187888475518
15,1.8451011180877688,-0.8082502484321594,1.513345718383789,0.04181782348182225,-0.7265935718603437
16,1.85012948513031,-0.7247658967971802,1.5286972522735596,0.03474943243560858,-0.7408407730984347
17,1.8533958196640012,-0.6553438305854797,1.54267418384552,0.0415156204456021,-0.7560967592876946
18,1.855926275253296,-0.5723511576652527,1.5558186769485474,0.03516668926574737,-0.7693156825426543
19,1.8571350574493408,-0.5020281672477722,1.5578755140304563,0.04167849499911903,-0.7725192672675969
20,1.8582050800323489,-0.4186780452728272,1.5578464269638062,0.041739315376568574,-0.7712244447209735
21,1.8594903945922847,-0.33520931005477905,1.5751636028289795,0.042770358535641935,-0.7877560010471953
22,1.8594605922698972,-0.24966859817504886,1.595611333847046,0.04120743951880149,-0.809027471961318
23,1.8576110601425169,-0.16727447509765625,1.6065069437026978,0.04166828044544082,-0.8214149593240776
24,1.8545846939086916,-0.08399288356304169,1.6042301654815674,0.04085031475291131,-0.819197886845957
25,1.851793885231018,-0.002339933533221483,1.6001710891723633,0.041662755092681275,-0.8152527158205244
26,1.8492666482925413,0.08094724267721176,1.5958328247070312,0.04019451518667967,-0.8075677569728018
27,1.8477150201797483,0.16132129728794098,1.619662523269653,0.041025903422551364,-0.8253749435711858
28,1.8451646566390991,0.2433334589004517,1.7117321491241455,0.04149805282719372,-0.9136819044582033
29,1.835589051246643,0.3257753252983093,1.860158920288086,0.04002994244948566,-1.0577312310077354
30,1.815370798110962,0.4032402038574219,2.025531530380249,0.03613040799713846,-1.2170023565736707
31,1.7866681814193726,0.4695560038089752,2.1849203109741206,0.04219056065278691,-1.381173962163121
32,1.7406070232391355,0.5402563810348511,2.3763527870178223,0.04295002491988701,1.5694131591366691
33,1.6809320449829102,0.6020440459251404,2.605713367462158,0.04318475549748455,1.341200000797295
34,1.6084854602813718,0.6490672826766968,2.849292278289795,0.043226371587577785,1.0975646895087268
35,1.52675461769104,0.6772478818893433,3.0912728309631348,0.043256508966068606,0.8551468331627848
36,1.440585374832153,0.6849526762962341,-2.961803436279297,0.04000150938923253,0.6293017611234949
37,1.3612825870513916,0.6743909120559692,-2.7583041191101074,0.03816116708289737,0.42074336692978254
38,1.289483904838562,0.6485056281089783,-2.5871644020080566,0.038818592860200944,0.2467386983020716
39,1.2222206592559814,0.6097346544265747,-2.450885057449341,0.03883574728943083,0.10806189203878927
40,1.1610500812530518,0.5618700385093689,-2.3394196033477783,0.04073910923715735,-0.007455050202436003
41,1.1033289432525637,0.5043637752532959,-2.2413156032562256,0.03562813321914892,-0.10372724235454066
42,1.057816743850708,0.44953590631484985,-2.1699953079223637,0.03658792440513994,-0.17634756652629596
43,1.015364408493042,0.3899330198764801,-2.1008732318878174,0.03691346621767035,-0.24370967433321802
44,0.9765685200691224,0.32712143659591675,-2.0183379650115967,0.040712256816408984,-0.3280747730355553
45,0.9399027824401855,0.2544194757938385,-1.9231085777282717,0.03940637580364104,-0.4231047121216792
46,0.911235809326172,0.18100520968437195,-1.8318771123886108,0.034968192901571535,-0.5142216116259123
47,0.8918229937553406,0.11381711065769196,-1.7626993656158447,0.04010950877399534,-0.5854113318439671
48,0.8752519488334656,0.035328313708305366,-1.6888089179992676,0.04225726422471746,-0.6611378143665448
49,0.8642534017562866,-0.048467494547367096,-1.6140352487564087,0.03683691446664749,-0.7404360606381138
50,0.860815167427063,-0.12206105142831802,-1.6271926164627075,0.03641494618535492,-0.751032331368941
51,0.8599168062210083,-0.19488540291786194,-1.7803833484649658,0.04159270968385598,-0.6030306483970712
52,0.8470624685287476,-0.27707165479660034,-2.0632827281951904,0.0409514499059605,-0.32220778988470244
53,0.8126298785209656,-0.3513850569725037,-2.362562656402588,0.04068306814786562,-0.021677509582739167
54,0.7580260634422302,-0.4117081165313721,-2.650932788848877,0.041040061826028366,0.27142084650040094
55,0.6875113248825073,-0.4537178575992584,-2.894113779067993,0.040743564732928304,0.5200531294381652
56,0.6092703938484192,-0.4764886498451233,-3.0838506221771236,0.04005136015753763,0.7134580780710038
57,0.5294646620750427,-0.4833800196647644,3.0753848552703857,0.04111481383843762,0.8463306049233702
58,0.4473623633384705,-0.4788057208061218,3.0103518962860107,0.04042750074878569,0.9131309141339135
59,0.3671304285526276,-0.4687873423099518,2.9794163703918457,0.04038956493706687,0.9400932084477805
60,0.28722503781318665,-0.4569384455680847,2.904554605484009,0.04138460097752141,1.0110331581711962
61,0.20634794235229487,-0.4393419623374939,2.773103952407837,0.04003326604152464,1.1358304691603371
62,0.13066346943378448,-0.41321706771850586,2.6066627502441406,0.041452752242310785,1.3024878694035342
63,0.057877235114574425,-0.3735246658325195,2.395968437194824,0.04094644139161311,1.5087365303443756
64,-0.00470233429223299,-0.32070192694664,2.1741981506347656,0.040097249544187606,-1.4104515381923928
65,-0.053024329245090485,-0.2567008137702942,1.974706530570984,0.039153143734380426,-1.2081615446828993
66,-0.08649255335330963,-0.18590708076953888,1.8058186769485476,0.03537644734953004,-1.037033000304135
67,-0.10524503141641617,-0.1176845282316208,1.6960453987121582,0.04116511431043468,-0.9202026267244744
68,-0.11708897352218628,-0.03621068224310875,1.5974245071411133,0.0401054117402283,-0.8195813493307599
69,-0.12043585628271106,0.043930284678936005,1.5237677097320557,0.04135927044585482,-0.7405699583219062
70,-0.11691081523895265,0.12657368183135986,1.4964783191680908,0.03512223814984801,-0.7111204330260854
71,-0.11170083284378053,0.19662468135356906,1.4974222183227541,0.04147514307407645,-0.7075472620462708
72,-0.10487943887710573,0.2792940139770508,1.5634106397628784,0.04197411869969648,-0.7669683442372763
73,-0.10240551084280014,0.3632057905197144,1.6880706548690796,0.04070736573632123,-0.8880899993047053
74,-0.10956963151693344,0.4443047046661377,1.8378828763961792,0.03888881176961192,-1.0328547971316717
75,-0.12713655829429624,0.5200725197792053,2.013967514038086,0.040790455082022316,-1.2110918368665446
76,-0.1595219522714615,0.5949499607086182,2.2100000381469727,0.04100092527310348,-1.4068052183105155
77,-0.20606772601604464,0.6624614000320435,2.393262386322021,0.04170184176273311,1.551692423243087
78,-0.2651102244853973,0.7213694453239441,2.607720375061035,0.040155723172919586,1.3426884888347592
79,-0.33225655555725103,0.7654296159744263,2.8368103504180913,0.039041255586279175,1.1141334097112958
80,-0.4055328965187073,0.7924010157585144,3.056123971939087,0.03985019626652331,0.8926553427647484
81,-0.4845705926418304,0.8026574850082397,-3.0186729431152344,0.04036190898330109,0.6814997073146104
82,-0.5650038123130798,0.7958140969276428,-2.82090425491333,0.04172159256623304,0.4793050753647185
83,-0.644926905632019,0.771833598613739,-2.6547861099243164,0.041694673745740006,0.31360998661408745
84,-0.7197673320770264,0.735054612159729,-2.4993624687194824,0.04148954936953853,0.15644465535851282
85,-0.7875100374221802,0.687133252620697,-2.363023042678833,0.03978977940413793,0.019239816477396834
86,-0.8455338478088379,0.6326709389686584,-2.245674133300781,0.03588751966690292,-0.09815927474458207
87,-0.8917506337165833,0.577755868434906,-2.1505494117736816,0.035522374975507275,-0.19342714776987271
88,-0.9321107864379884,0.5192886590957642,-2.0719144344329834,0.03668806395427797,-0.2727777850836119
89,-0.9688321352005004,0.4557622969150543,-1.9849787950515747,0.04337158105659901,-0.36358498546465323
90,-1.004948973655701,0.3768956363201141,-1.8935168981552124,0.042190107142517294,-0.4529457741656222
91,-1.0332623720169067,0.29740744829177856,-1.7897186279296875,0.04280438539027259,-0.5585232750872102
92,-1.0531814098358154,0.21414825320243835,-1.695844054222107,0.041700674308161184,-0.6529293849739525
93,-1.0648103952407837,0.13156162202358246,-1.6194387674331665,0.04208931653758134,-0.7326381325089377
94,-1.0695956945419312,0.04751911386847496,-1.574513554573059,0.040410222966862606,-0.7790739601640684
95,-1.0703175067901611,-0.03329810872673988,-1.5529273748397827,0.04153233372662867,-0.8050675813455894
96,-1.068534255027771,-0.1163436323404312,-1.5748052597045898,0.03592654402338706,-0.793526329840113
97,-1.0670782327651978,-0.18818196654319766,-1.6676360368728638,0.039394733452908615,-0.7130106095409348
98,-1.070853590965271,-0.26688092947006226,-1.8914666175842283,0.038196031845495394,-0.49809002020710513
99,-1.0900452136993408,-0.3408229947090149,-2.1738977432250977,0.03270518198522134,-0.22473961153740526
100,-1.1224449872970579,-0.3976452648639679,-2.417602300643921,0.03370822591484056,0.025087245786064503
101,-1.1695771217346191,-0.4458483755588532,-2.640316963195801,0.03444243667961731,0.25442193750147685
102,-1.2279154062271118,-0.4824785590171814,-2.8311574459075928,0.034953200691186,0.45058476017868576
103,-1.293360471725464,-0.5070518851280212,-2.9831879138946533,0.035077598533263275,0.6082237380696333
104,-1.3621731996536257,-0.5207105875015259,-3.10221266746521,0.03984980693702503,0.7339069089124409
105,-1.441711664199829,-0.5257762670516968,3.074514150619507,0.03885777719890681,0.8440382538792768
106,-1.519329309463501,-0.5218764543533325,2.999089002609253,0.04086685038728213,0.9219560898026892
107,-1.6003668308258057,-0.5112313628196716,2.9242424964904785,0.041972480427933084,0.9898673405128777
108,-1.6827758550643919,-0.4952467083930969,2.7766149044036865,0.042138471569395985,1.1313545566122583
109,-1.7625887393951416,-0.46818184852600103,2.546605348587036,0.035136888736020354,1.3466847664072548
110,-1.823307037353516,-0.43280258774757385,2.3266561031341557,0.03482160912380787,1.5664261901998762
111,-1.874400734901428,-0.38547804951667786,2.1159887313842773,0.03499328252395643,-1.3628617150960598
112,-1.914478540420532,-0.32810306549072266,1.922005295753479,0.040334556135984266,-1.155041118028473
113,-1.9450044631958008,-0.25343263149261475,1.7317535877227783,0.04002530870346258,-0.9614809852769574
114,-1.9602177143096924,-0.17484091222286224,1.5791195631027222,0.041655302768379254,-0.8023026254130844
115,-1.9623407125473025,-0.09155736118555068,1.4763201475143433,0.0355832757831423,-0.6998059752170022
116,-1.956887006759644,-0.020600084215402603,1.4236291646957395,0.04212116301388066,-0.6404386664058913
117,-1.9449020624160769,0.06278534978628159,1.3947954177856443,0.0360599296655094,-0.6103792930464045
118,-1.9324138164520264,0.13381575047969818,1.3906489610671997,0.03663252878130708,-0.6025033578623274
119,-1.9188907146453855,0.2058219611644745,1.4109355211257937,0.03607890790657661,-0.6205848344201875
120,-1.906699538230896,0.2769424617290497,1.4429696798324585,0.03989326125837891,-0.6538039022817005
121,-1.89593243598938,0.3559991419315338,1.4775694608688354,0.04196093002863277,-0.6892397509983992
122,-1.8876302242279053,0.4395093321800232,1.5176525115966797,0.04180351005396644,-0.7298486040109239
123,-1.8827874660491943,0.5229759812355042,1.5456591844558716,0.04266889999998796,-0.7577197028407612
124,-1.880208969116211,0.6082748174667358,1.5770666599273682,0.04122629450199023,-0.7891022492193068
125,-1.8803027868270876,0.6907273530960083,1.6070131063461304,0.04171186993108083,-0.8210771040792363
126,-1.8832337856292725,0.774099588394165,1.6156595945358276,0.03458766728809828,-0.82958632850831
127,-1.8862428665161133,0.843209445476532,1.6198155879974363,0.03540553388921144,-0.8356453170992906
128,-1.8898862600326536,0.9139267206192015,1.6095123291015625,0.041008182567529604,-0.825901178539528
129,-1.8933537006378172,0.995869755744934,1.592672348022461,0.03400476120171862,-0.8082968896826936
130,-1.8949804306030276,1.0638598203659058,1.5874439477920532,0.04071409146491016,-0.8022822873304819
131,-1.8963744640350344,1.1452760696411133,1.5834012031555176,0.03483695347101798,-0.7982469227548032
132,-1.8972866535186768,1.2149440050125122,1.582721471786499,0.03562885471250122,-0.7973575037700972
133,-1.8981412649154663,1.2861965894699097,1.5827673673629759,0.03820066047546514,-0.7976125785151135
134,-1.89909303188324,1.3625919818878174,1.5828490257263184,0.03167935575450581,-0.7975122500797477
135,-1.8998644351959229,1.4259459972381592,1.5828123092651367,0.02153125621289712,-0.7969912849391536
136,-1.9003454446792605,1.469005823135376,1.5827701091766355,0.025366739840297595,-0.8081522487177675
137,-1.9020464420318604,1.5197107791900637,1.5268282890319824,0.03617715861737528,-0.7634742810668618
138,-1.9020551443099976,1.5920650959014893,1.384838581085205,0.026995859914745266,-0.6308238796891082
